X1,y
3.745401188473625,16.413904566354127
9.50714306409916,32.18608483358738
7.319939418114051,27.340016105348116
5.986584841970366,23.570340271194922
1.5601864044243652,10.240349661204135
1.5599452033620265,10.760616335640702
0.5808361216819946,7.576430519594887
8.661761457749352,31.444464452476492
6.011150117432088,22.963284640837617
7.080725777960454,24.581216400365374
0.20584494295802447,6.047153048006659
9.699098521619943,34.304983252022936
8.324426408004218,30.244858061208028
2.1233911067827616,10.093424744527974
1.8182496720710062,9.373692475804756
1.8340450985343382,11.555288148935919
3.0424224295953772,14.087712134929477
5.247564316322379,21.42419364633976
4.319450186421157,17.986668935393933
2.9122914019804194,13.766630345437004
6.118528947223795,24.293870647647385
1.3949386065204183,8.668771091343881
2.9214464853521815,13.860460232997529
3.663618432936917,15.528580010105708
4.56069984217036,18.247603299078765
7.851759613930136,28.246106718321773
1.9967378215835974,11.212347236384504
5.142344384136116,19.94828453074487
5.924145688620425,24.028193191434795
0.46450412719997725,5.498905079380427
6.075448519014383,23.03947391288179
1.7052412368729153,9.67599265234457
0.6505159298527952,8.398525673912118
9.488855372533333,33.66312089411157
9.656320330745594,35.00080553170542
8.08397348116461,27.76636007045686
3.0461376917337066,14.405463341070378
0.9767211400638387,8.819794215814953
6.842330265121569,25.60927478464013
4.4015249373960135,19.270055187253394
1.2203823484477883,8.143858595242992
4.951769101112702,21.264654743523685
0.34388521115218396,8.330553757075801
9.093204020787821,31.916773501923803
2.587799816000169,12.317896926599735
6.62522284353982,26.329053007737162
3.1171107608941098,15.93090442841304
5.200680211778108,20.07918060818106
5.4671027934327965,20.98112156320253
1.8485445552552704,10.263849056905304
9.695846277645586,32.74308832190248
7.7513282336111455,27.33533275434924
9.394989415641891,32.18082748017361
8.948273504276488,31.077022947725336
5.978999788110851,22.902314476945772
9.218742350231167,32.890441783230024
0.884925020519195,9.205275554371662
1.959828624191452,9.881131831835566
0.45227288910538066,7.341141065792726
3.2533033076326436,14.545921078672421
3.8867728968948203,16.61085498103203
2.713490317738959,13.81529044538348
8.287375091519294,28.739403252995583
3.567533266935893,16.08500954699173
2.8093450968738076,13.594487498834479
5.426960831582485,21.773333758755605
1.4092422497476265,9.516895393150698
8.021969807540398,31.521209562532086
0.7455064367977082,6.598779326141809
9.868869366005173,34.0756111430137
7.722447692966574,27.544202552474957
1.987156815341724,10.405993326864918
0.05522117123602399,4.528276386401554
8.154614284548341,30.652859384752574
7.068573438476172,27.62622456341837
7.2900716804098735,26.299468747480145
7.712703466859457,27.30575482747414
0.7404465173409036,7.692755108409115
3.5846572854427263,15.201748812047207
1.1586905952512971,9.109003603509402
8.631034258755935,31.096025797119108
6.232981268275579,22.183199689829504
3.308980248526492,16.474445946909537
0.6355835028602363,8.70262818167623
3.109823217156622,13.71668096098548
3.2518332202674705,14.367798100866427
7.29606178338064,27.174050740866825
6.3755747135521315,24.46118093064342
8.872127425763265,32.27492654996262
4.722149251619493,21.17665229362483
1.195942459383017,8.410880150655002
7.13244787222995,25.599046372151395
7.607850486168974,26.444232230492396
5.612771975694963,21.107385887142968
7.70967179954561,28.095888425763032
4.937955963643907,21.60842575444951
5.227328293819941,20.16437358242365
4.275410183585496,18.050018502395385
0.2541912674409519,5.7461509062501035
1.0789142699330445,9.425136083247217
0.3142918568673425,8.46980799647565
6.364104112637804,23.56144356499309
3.143559810763267,13.941239989771578
5.085706911647028,21.301281612010154
9.07566473926093,32.9088857074091
2.4929222914887497,14.325474200202283
4.103829230356297,17.895415876394853
7.555511385430487,27.307242065504404
2.2879816549162246,12.454599795440982
0.7697990982879299,8.418100875446697
2.8975145291376805,14.513025768610406
1.6122128725400442,10.343912648727429
9.29697652342573,33.95760425986635
8.08120379564417,30.412906977378178
6.334037565104235,25.384271686350232
8.714605901877178,31.792527593221177
8.036720768991145,28.943044226656582
1.8657005888603584,10.743815453014399
8.925589984899778,32.98327892120769
5.393422419156507,20.363331586482285
8.074401551640625,29.591877963794772
8.960912999234932,31.489400185377434
3.1800347497186388,14.568849072090734
1.1005192452767676,9.5800095984376
2.279351625419417,12.029153944278155
4.271077886262563,17.859670206943836
8.18014765922493,28.180586836694875
8.607305832563434,31.56817106371752
0.06952130531190703,5.854048097076796
5.107473025775658,22.485673800632433
4.17411003148779,17.21455185951037
2.2210781047073027,11.882384641785848
1.198653673336828,8.84534470372124
3.3761517140362796,16.705908421872312
9.429097039125192,33.191995584988625
3.2320293202075523,14.975109486392997
5.187906217433661,21.171615162017524
7.030189588951778,26.277177890011693
3.63629602379294,15.46245445682829
9.717820827209607,34.34755247452713
9.624472949421111,34.947050598123106
2.5178229582536416,11.526953575349864
4.972485058923855,20.05042485091844
3.0087830981676964,13.326228479563914
2.848404943774676,14.74026146024887
0.36886947354532795,4.583421515852209
6.095643339798968,22.728008172125318
5.026790232288615,20.457582571930367
0.5147875124998935,8.109886566734021
2.7864646423661146,13.293643666025355
9.082658859666537,31.692777052306415
2.395618906669724,14.068013789449761
1.448948720912231,7.8988322623204485
4.89452760277563,17.48477685170681
9.856504541106007,35.00952807337136
2.4205527151150044,11.759603920992403
6.721355474058786,24.142833605045645
7.616196153287175,28.556944907160876
2.3763754399239967,12.372927033543188
7.282163486118596,26.28241182761906
3.677831327192532,14.753189582906701
6.3230583059357945,24.841632246087528
6.335297107608947,24.6560925007855
5.357746840747585,20.974064658463373
0.902897700544083,9.555330097679915
8.35302495589238,28.988990101350986
3.2078006497173583,13.097876778227336
1.8651851039985423,9.903647242114383
0.40775141554763916,6.17766823028742
5.908929431882418,22.970127744969947
6.775643618422825,25.085694797412142
0.16587828927856152,5.849690264349982
5.12093058299281,19.111252324787987
2.2649577519793795,13.238637860011398
6.451727904094499,24.27303253389093
1.7436642900499144,11.348288701737872
6.90937738102466,26.070857489451683
3.867353463005374,17.058813608169906
9.367299887367345,33.67166694233424
1.3752094414599325,9.573336884397111
3.410663510502585,15.874713291375299
1.1347352124058907,9.733358167350103
9.246936182785628,32.93732971805835
8.77339353380981,32.02918435901794
2.579416277151556,12.648513137167443
6.59984046034179,26.239638596474844
8.172222002012159,28.840273703977207
5.5520081159946235,23.456964780894687
5.296505783560065,20.84935940003585
2.418522909004517,10.824793624895502
0.9310276780589921,7.921187449087766
8.972157579533267,31.23542108112492
9.004180571633304,32.85318526388863
6.33101457273268,23.340419738895648
3.390297910487007,14.724710298246242
3.492095746126609,13.586746507434295
7.259556788702394,26.326364046858107
8.971102599525771,29.489428471948358
8.870864242651173,30.028689904467797
7.798755458576238,29.156681031873013
